"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
12319,12/31/2023 0:00:00,6148,0,190404,581386,262446,1,0,215405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720000,4962000,0,0,0,8682000,0,0,0,109381,0,0,0,109381,0,0,0,0,0,79902985,0,0,0,0,0,0,0,0,03/01/2023,0,87056781,0,0,0,0,0,0,0,0,0,0,0,451418,0,0,32828,0,0,0,0,0,0,0
12330,12/31/2023 0:00:00,6153,0,0,847968,0,1,0,98580,0,0,0,0,0,0,0,0,0,0,0,0,90719,2447770,3228799,11128091,3694637,20590016,0,0,0,0,0,0,0,-2815635,0,119609,0,0,0,119609,0,0,0,0,0,127434256,0,0,0,0,0,0,0,0,03/01/2023,0,148003576,0,0,0,0,0,0,0,0,0,0,0,701065,0,-7626,0,0,0,0,0,0,0,0
12333,12/31/2023 0:00:00,6156,0,3890878,171721,0,1,0,55158,0,0,0,0,0,0,0,0,0,0,0,0,665468,407749,1364241,210116,0,2647574,12741210,11206023,0,0,0,23947234,0,-363949,0,89300,0,0,0,89300,0,0,0,0,0,38569588,0,0,0,0,0,0,0,0,06/01/2023,13,42830620,0,0,0,0,0,0,0,0,0,0,0,57379,0,0,0,0,0,0,0,0,0,0
12334,12/31/2023 0:00:00,6157,0,0,1154698,883791,1,0,256457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6988328,4828245,0,0,0,11816573,0,0,0,97852,0,0,0,97852,0,0,0,0,0,101372241,0,0,0,0,0,0,0,0,01/01/2023,0,112440856,0,0,0,0,0,0,0,0,0,0,0,341684,0,0,0,0,0,0,0,0,0,0
12351,12/31/2023 0:00:00,6166,0,0,508426,0,1,0,355000,0,0,0,0,0,0,0,0,0,0,0,0,497905,710820,245690,0,0,1454415,2237151,2237000,497000,0,0,4971151,0,-45585,0,31255,0,0,0,31255,0,0,0,0,0,26647130,0,0,0,0,0,0,0,0,01/01/2023,116946,30186485,0,0,0,0,0,0,0,0,0,0,0,251963,0,0,0,0,0,0,0,0,0,0
12354,12/31/2023 0:00:00,6168,0,0,333045,0,1,0,299032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137924,0,0,0,137924,0,0,0,0,0,29681882,0,0,0,0,0,0,0,0,Fiscal Year 2022,37882,31597532,0,0,0,0,0,0,0,0,0,0,0,86940,0,0,-178755,0,0,0,0,0,0,0
12356,12/31/2023 0:00:00,6169,0,0,216280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6975323,0,0,0,0,0,0,0,0,,0,8107929,0,0,0,0,0,0,0,0,0,0,0,128011,0,0,0,0,0,0,0,0,0,0
12361,12/31/2023 0:00:00,6171,0,575986,8658190,0,1,0,2982472,0,0,0,0,0,0,0,0,0,0,0,0,15760652,21096917,6817298,1756392,0,45431259,0,0,0,0,0,0,0,-2751492,0,2290000,0,0,0,2290000,0,0,0,0,0,358641932,0,0,0,0,0,0,0,0,04/01/2023,750000,392474863,0,0,0,0,0,0,0,0,0,0,0,2518541,0,0,0,0,0,3,1102285,0,0,0
12365,12/31/2023 0:00:00,6172,0,0,113555,12479,1,0,67542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10135224,0,0,0,0,0,0,0,0,Fiscal Year 2022,58032,12286615,0,0,0,0,0,0,0,0,0,0,0,6848,0,0,0,0,0,0,0,0,0,0
12375,12/31/2023 0:00:00,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356223,0,0,0,0,0,0,0,0,,0,436198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12383,12/31/2023 0:00:00,6180,0,0,479359,0,1,0,65366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99994,887213,0,0,0,987207,0,0,0,10465,0,0,0,10465,0,0,0,0,0,17997908,0,0,0,0,0,0,0,0,01/01/2023,46659,20743838,0,0,0,0,0,0,0,0,0,0,0,225788,0,0,0,0,0,0,0,0,0,0
12425,12/31/2023 0:00:00,6204,0,125048379,1952762,0,1,0,4148500,0,0,0,0,0,0,0,0,0,0,0,0,62944261,57812230,42665349,17367903,655932,181445675,0,0,0,0,0,0,0,-13068882,0,1004364,0,0,0,1004364,0,0,0,0,0,770992002,0,0,0,0,0,0,0,0,01/01/2023,2938207,844951751,0,0,0,0,0,0,0,0,0,0,0,1299597,0,0,435858,0,0,0,0,0,0,0
12438,12/31/2023 0:00:00,6210,0,0,795930,0,1,0,198552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157138,0,0,0,157138,0,0,0,0,0,63494537,0,0,0,0,0,0,0,0,01/01/2023,130164,72172200,0,0,0,0,0,0,0,0,0,0,0,445222,0,0,0,0,0,0,0,0,0,0
12440,12/31/2023 0:00:00,6212,0,0,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215018,0,0,0,0,0,0,0,0,,0,3492087,0,0,0,0,0,0,0,0,0,0,0,7875,0,0,0,0,0,0,0,0,0,0
12443,12/31/2023 0:00:00,6215,0,68385966,5444161,-1209989,1,0,4989813,0,0,0,0,0,0,0,0,0,0,0,0,9684971,11787117,24414367,6167709,0,52054163,0,0,0,0,0,0,0,-4397299,0,2689714,0,0,0,2689714,0,0,0,0,149477,650278902,1,16645,16645,0,0,0,1,16645,01/01/2023,1928112,699014149,0,0,0,0,0,0,0,0,0,0,0,6116554,0,0,0,0,0,0,0,0,0,0
12458,12/31/2023 0:00:00,6225,0,3447183,1204640,686460,1,0,1460466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20698657,35865450,42026815,28747490,2400039,129738451,0,0,0,930321,0,0,-576,929745,0,0,0,0,14424,435601077,0,0,0,0,0,0,0,0,10/01/2023,219000,488216465,0,0,0,0,0,0,0,0,0,0,0,2578679,0,0,0,0,0,0,0,0,0,0
12470,12/31/2023 0:00:00,6234,0,1960637,532318,19434,1,0,544384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,150000,0,0,0,0,0,41948539,0,0,0,0,0,0,0,0,09/01/2023,0,47984833,0,0,0,0,0,0,0,0,0,0,0,387344,0,0,0,0,0,0,0,0,0,0
12472,12/31/2023 0:00:00,6236,0,0,108505,0,1,0,50732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42713,0,0,0,42713,0,0,0,0,0,13889908,0,0,0,0,0,0,0,0,Fiscal Year 2022,19955,15613970,0,0,0,0,0,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,0,0
12473,12/31/2023 0:00:00,6237,0,272052,2144763,490410,1,0,814421,0,0,0,0,0,0,0,0,0,0,0,0,10834927,10426429,7568420,28637820,16394498,73862094,0,0,0,0,0,0,0,-10512720,0,65000,0,0,684,65684,0,0,0,0,684,274820475,2,26884,26884,0,0,0,2,26884,10/01/2023,20726,302141627,0,0,0,0,0,0,0,0,0,0,0,1943295,0,0,0,0,0,0,0,0,0,0
12478,12/31/2023 0:00:00,6240,0,0,146779,0,1,0,127082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11435,0,0,0,11435,0,0,0,0,1844,33866555,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,40922604,0,0,0,0,0,0,0,0,0,0,0,5918,0,0,0,0,0,0,0,0,0,0
12505,12/31/2023 0:00:00,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489729,0,0,0,0,0,0,0,0,,0,2976882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12508,12/31/2023 0:00:00,6252,0,156863,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782014,0,0,0,0,0,0,0,0,,0,5161989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12527,12/31/2023 0:00:00,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295820,0,0,0,0,0,0,0,0,,0,335022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12543,12/31/2023 0:00:00,6268,0,10042492,746754,241601,1,0,280774,0,0,0,215831,0,215831,74112,0,0,0,0,74112,30186510,10597380,43441339,5523432,1196904,90945565,746000,250000,0,0,0,996000,0,-8905290,0,55396,0,0,0,55396,0,0,0,0,0,165080638,0,0,0,0,0,0,0,0,07/01/2023,83801,169750506,0,0,0,0,0,0,0,0,0,0,0,575974,0,30032,0,0,0,0,0,0,0,0
12546,12/31/2023 0:00:00,6269,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736040,0,0,0,0,0,0,0,0,,0,2935031,0,0,0,0,0,0,0,0,0,0,0,7067,0,0,0,0,0,0,0,0,0,0
12570,12/31/2023 0:00:00,6281,0,0,696594,180279,1,0,707132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200302,449181,649484,0,0,0,0,0,0,0,0,0,0,0,0,0,52329988,0,0,0,0,0,0,0,0,02/01/2023,0,57166125,0,0,0,0,0,0,0,0,0,0,0,127352,0,0,0,0,0,0,0,0,0,0
12590,12/31/2023 0:00:00,6293,0,0,201985,0,1,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7106,0,0,0,7106,0,0,0,0,0,16531077,0,0,0,0,0,0,0,0,01/01/2023,0,17987020,0,0,0,0,0,0,0,0,0,0,0,92667,0,0,0,0,0,0,0,0,0,0
12601,12/31/2023 0:00:00,6300,0,0,911454,0,1,0,206454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10548,0,0,0,-10548,0,0,0,0,0,43969741,0,0,0,0,0,0,0,0,01/01/2023,154531,57501733,0,0,0,0,0,0,0,0,0,0,0,231902,0,0,0,0,0,0,0,0,0,0
12604,12/31/2023 0:00:00,6302,0,0,377790,0,1,0,344855,0,0,0,0,0,0,0,0,0,0,0,0,1459744,3138678,4053734,343117,0,8995273,2691000,8479000,4244000,0,0,15414000,0,-620814,0,177564,0,0,7421,184985,0,0,0,0,7421,83262806,0,0,0,0,0,0,0,0,05/01/2023,0,88781046,0,0,0,0,0,0,0,0,0,0,0,405379,0,0,0,0,0,0,0,0,0,0
12608,12/31/2023 0:00:00,6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859242,0,0,0,0,0,0,0,0,,0,943540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12613,12/31/2023 0:00:00,6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770586,0,0,0,0,0,0,0,0,,0,2560212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12616,12/31/2023 0:00:00,6312,0,0,344646,0,1,0,170474,0,0,0,0,0,0,0,0,0,0,0,0,448372,0,321372,0,0,769744,2050000,6147000,1748000,998000,1500000,12443000,0,-30257,0,54000,0,0,0,54000,0,0,0,0,0,34067370,0,0,0,0,0,0,0,0,01/01/2023,48508,36463748,0,0,0,0,0,0,0,0,0,0,0,239128,0,0,0,44,1010865,0,0,0,0,0
12619,12/31/2023 0:00:00,6315,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000,0,0,0,0,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,1404847,0,0,0,0,0,0,0,0,,0,1596271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12624,12/31/2023 0:00:00,6319,0,0,466162,0,1,0,126776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,736000,0,0,0,985000,0,0,0,41338,0,0,0,41338,0,0,0,0,0,47029121,0,0,0,0,0,0,0,0,01/01/2023,1433,53584993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12643,12/31/2023 0:00:00,6329,0,0,1508226,0,1,0,480443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,450000,1100000,400000,0,1953641,0,0,0,351229,0,0,0,351229,0,0,0,0,0,87379631,0,0,0,0,0,0,0,0,01/01/2023,0,97943656,0,0,0,0,0,0,0,0,0,0,0,407291,0,0,0,0,0,0,0,0,0,0
12648,12/31/2023 0:00:00,6333,0,0,101947,0,1,0,185936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109506,0,0,0,109506,0,0,0,0,0,10341005,0,0,0,0,0,0,0,0,01/01/2023,30034,11538875,0,0,0,0,0,0,0,0,0,0,0,196034,0,0,0,0,0,0,0,0,0,0
12654,12/31/2023 0:00:00,6337,0,0,308283,0,1,0,134646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990000,8224709,500000,0,0,12714709,0,0,0,119935,0,0,0,119935,0,0,0,0,0,52355874,0,0,0,0,0,0,0,0,01/01/2023,86258,59329202,0,0,0,0,0,0,0,0,0,0,0,222355,0,0,0,0,0,0,0,0,0,0
12666,12/31/2023 0:00:00,6344,0,0,219580,11018,1,0,50898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31581,0,0,0,31581,0,0,0,0,0,23630904,0,0,0,0,0,0,0,0,Fiscal Year 2023,0,26715523,0,0,0,0,0,0,0,0,0,0,0,281076,0,0,0,0,0,0,0,0,0,0
12671,12/31/2023 0:00:00,6348,0,0,268996,0,1,0,41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945000,3898000,150000,0,0,6993000,0,0,0,37492,0,0,0,37492,0,0,0,0,0,20187447,0,0,0,0,0,0,0,0,01/01/2023,6822,21526659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12673,12/31/2023 0:00:00,6350,0,342656,243465,327,1,0,23526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31066,0,0,0,31066,0,0,0,0,0,11183337,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,13541770,0,0,0,0,0,0,0,0,0,0,0,10307,0,0,0,0,0,0,0,0,0,0
12679,12/31/2023 0:00:00,6354,0,391778,1449859,0,1,0,1064208,0,0,0,0,0,0,0,0,0,0,0,0,21526796,3130056,9380000,4617019,4647048,43300919,0,0,0,0,0,0,0,-5121416,0,283110,0,0,0,283110,0,0,0,0,0,229611243,0,0,0,0,0,0,0,0,01/01/2023,-177443,246806392,0,0,0,0,0,0,0,0,0,0,0,2832487,0,0,0,0,0,0,0,0,0,0
12686,12/31/2023 0:00:00,6358,0,452896,404947,0,1,0,321725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29306430,0,0,0,0,0,0,0,0,03/01/2023,0,32317290,0,0,0,0,0,0,0,0,0,0,0,145704,0,0,0,0,0,0,0,0,0,0
12697,12/31/2023 0:00:00,6362,0,0,13076800,4393784,1,0,1379151,0,0,0,0,0,0,0,0,0,0,0,0,12647935,29764171,39459398,51312287,2296570,135480361,0,0,0,0,0,0,0,-13816962,0,1371100,0,0,38400,1409500,0,0,0,0,38400,680080573,0,0,0,0,0,0,0,0,01/01/2023,164690,757002150,0,0,0,0,0,0,0,0,0,0,0,10053368,0,0,0,0,0,0,0,0,0,0
12729,12/31/2023 0:00:00,6377,0,0,1336557,536031,1,0,880008,0,0,0,0,0,0,0,0,0,0,0,0,4076850,8650934,5616858,21788364,1795164,41928170,4477000,26672719,4244747,3000000,0,38394466,0,-5581294,0,216214,0,0,0,216214,0,0,0,0,0,215289799,0,0,0,40,384050,384050,0,0,01/01/2023,460555,238092645,0,0,0,0,0,0,0,0,0,0,0,1195709,0,0,0,0,0,0,0,0,0,0
12735,12/31/2023 0:00:00,6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878016,0,0,0,0,0,0,0,0,,0,2525544,0,0,0,0,0,0,0,0,0,0,0,4882,0,0,0,0,0,0,0,0,0,0
12745,12/31/2023 0:00:00,6388,0,0,119471,0,1,0,67289,0,0,0,0,0,0,0,0,0,0,0,0,7292484,2929046,2559342,1182760,206351,14169982,0,0,0,0,0,0,0,-756988,0,0,0,0,0,0,0,0,0,0,0,32944643,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,39569207,0,0,0,0,0,0,0,0,0,0,0,89690,0,0,-8838,0,0,0,0,0,0,0
12748,12/31/2023 0:00:00,6391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455532,0,0,0,0,0,0,0,0,,0,1614915,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0
12752,12/31/2023 0:00:00,6395,0,0,888785,0,1,0,192771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,7050000,3649272,0,0,12499272,0,0,0,37582,0,0,285,37867,0,0,0,0,0,78815856,0,0,0,0,0,0,0,0,01/01/2023,83859,88476503,0,0,0,0,0,0,0,0,0,0,0,674994,0,0,0,0,0,0,0,0,0,0
12765,12/31/2023 0:00:00,6401,0,57311430,8507098,8289831,1,0,10046022,0,0,0,0,0,0,0,0,0,0,0,0,2777953,30197017,34306711,58975608,0,126257289,0,0,0,0,0,0,0,-15923226,0,4202241,0,0,0,4202241,0,0,0,0,0,1096959103,0,0,0,0,0,0,0,0,01/01/2023,0,1200492052,0,0,0,0,0,0,0,0,0,0,0,8952045,0,0,0,0,0,0,0,0,0,0
12771,12/31/2023 0:00:00,6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718872,0,0,0,0,0,0,0,0,,0,3130048,0,0,0,0,0,0,0,0,0,0,0,3077,0,-6053,0,0,0,0,0,0,0,0
12794,12/31/2023 0:00:00,6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824685,0,0,0,0,0,0,0,0,,0,3106684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12805,12/31/2023 0:00:00,6421,0,2212410,2150379,1321800,1,0,4352642,0,0,0,0,0,0,0,0,0,0,0,0,12165113,6449841,24219124,56811371,26501584,126147034,213166,78603,358111,172755,0,822635,0,-20351466,0,4059164,0,0,0,4059164,0,0,0,0,0,389779028,0,0,0,0,0,0,0,0,07/01/2023,0,406839351,0,0,0,0,0,0,0,0,0,0,0,2468563,0,0,0,0,0,0,0,0,0,0
12808,12/31/2023 0:00:00,6423,0,0,1705406,0,1,0,898282,0,0,0,0,0,0,0,0,0,0,0,0,1996365,14822964,5883402,4530246,0,27232978,0,248000,0,0,0,248000,0,-2646671,0,659465,0,0,0,659465,0,0,0,0,0,159847100,0,0,0,0,0,0,0,0,07/01/2023,317751,181584317,0,0,0,0,0,0,0,0,0,0,0,758076,0,0,0,0,0,0,0,0,0,0
12813,12/31/2023 0:00:00,6427,0,0,889571,203531,1,0,190267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213938,0,0,0,213938,0,0,0,0,0,35958565,0,0,0,0,0,0,0,0,Fiscal Year 2022,79256,42765138,0,0,0,0,0,0,0,0,0,0,0,249288,0,0,0,0,0,0,0,0,0,0
12814,12/31/2023 0:00:00,6428,0,34381112,783612,0,1,0,578060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,95475000,0,0,0,101475000,0,0,0,63400,0,0,0,63400,0,0,0,0,0,326098676,0,0,0,0,0,0,0,0,07/01/2023,0,403088770,0,0,0,0,0,0,0,0,0,0,0,671515,0,0,0,0,0,0,0,0,0,0
12826,12/31/2023 0:00:00,6437,0,122775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445178,0,0,0,0,0,0,0,0,,0,3094874,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0
12833,12/31/2023 0:00:00,6442,0,0,117023,0,1,0,133580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16501,0,0,0,16501,0,0,0,0,0,18851965,0,0,0,0,0,0,0,0,01/01/2023,0,20056630,0,0,0,0,0,0,0,0,0,0,0,8510,0,0,0,0,0,0,0,0,0,0
12837,12/31/2023 0:00:00,6446,0,0,171593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630298,0,0,0,0,0,0,0,0,,0,9063183,0,0,0,0,0,0,0,0,0,0,0,61492,0,0,0,0,0,0,0,0,0,0
12847,12/31/2023 0:00:00,6453,0,0,206589,137640,1,0,125077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710000,1200000,250000,0,2160000,0,0,0,0,0,0,0,0,0,0,0,0,0,17310914,0,0,0,0,0,0,0,0,03/01/2023,0,19538727,0,0,0,0,0,0,0,0,0,0,0,8105,0,0,0,0,0,0,0,0,0,0
12852,12/31/2023 0:00:00,6456,0,0,473326,0,1,0,88519,0,0,0,0,0,0,0,0,0,0,0,0,1083813,0,0,0,0,1083813,0,0,0,0,0,0,0,18076,0,0,0,0,0,0,0,0,0,0,0,47789367,0,0,0,0,0,0,0,0,01/01/2023,0,58346399,0,0,0,0,0,0,0,0,0,0,0,150028,0,0,0,0,0,0,0,0,0,0
12858,12/31/2023 0:00:00,6459,0,5876941,2550941,373917,1,0,1426293,0,0,0,0,0,0,0,0,0,0,0,0,10242,0,0,0,0,10242,0,0,0,0,0,0,0,-366,0,504187,0,0,0,504187,0,0,0,0,0,344367151,0,0,0,0,0,0,0,0,07/01/2023,192735,385491406,0,0,0,0,0,0,0,0,0,0,0,9852125,0,0,0,0,0,0,0,0,0,0
12859,12/31/2023 0:00:00,6460,0,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653141,0,0,0,0,0,0,0,0,,0,2081117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12873,12/31/2023 0:00:00,6469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028505,0,0,0,0,0,0,0,0,,0,8315617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12877,12/31/2023 0:00:00,6471,0,309047,867829,0,1,0,467229,0,0,0,0,0,0,0,0,0,0,0,0,0,484249,0,437463,54202,975914,0,0,0,0,0,0,0,-88253,0,208500,0,0,0,208500,0,0,0,0,0,56080593,0,0,0,0,0,0,0,0,Fiscal Year 2022,580596,63698737,0,0,0,0,0,0,0,0,0,0,0,314018,0,0,0,0,0,0,0,0,0,0
12890,12/31/2023 0:00:00,6478,0,320504,1427848,597884,1,0,359230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83532888,0,0,0,0,0,0,0,0,01/01/2023,0,90353637,0,0,0,0,0,0,0,0,0,0,0,1255039,0,0,0,0,0,0,0,0,0,0
12892,12/31/2023 0:00:00,6480,0,0,732934,52874,1,0,653369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77934,0,0,0,77934,0,0,0,0,0,37965188,0,0,0,0,0,0,0,0,01/01/2023,500000,42365150,0,0,0,0,0,0,0,0,0,0,0,142806,0,0,6329,0,0,0,0,0,0,0
12898,12/31/2023 0:00:00,6482,0,0,166004,0,1,0,44658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471289,0,0,2471289,0,0,0,19079,0,0,0,19079,0,0,0,0,0,15378462,0,0,0,0,0,0,0,0,03/01/2023,0,16853803,0,0,0,0,0,0,0,0,0,0,0,25864,0,0,0,0,0,0,0,0,0,0
