"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
8077,12/31/2023 0:00:00,3776,0,0,0,0,22285203,236719,3336,28339256,0,22285203,236719,3336,0,0,0,0,0,0,0,0,102023,3,0,0,0,0,0,0,0,754614,0,400008,0,0,0,0,0,0,0,0,0,0,0,341120,0,0,0,0,0,0,0,0,436706,13579,66595,316161,47432,22555,102364,0,0,0,0,2700,32033,6372438,0,0,2183233,0,0,0,0,832425,495116,0,0,0,0,104,1285,0,2757,330,168,4644,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1154622,0,330001,45636,0,340179,75000,0,727,0,0,0,0,0,0,0,395777,4823624,0,0,0,0,0,0,0,0,0,0,3850219,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,12/31/2023 0:00:00,3777,0,0,0,0,138774861,4251179,0,200494588,0,151279993,22972179,0,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,12352498,0,623644,0,0,0,0,0,0,0,0,0,0,0,2254600,0,0,0,0,0,0,0,0,7360209,292984,1113223,3176835,714264,456170,657832,0,0,0,0,50439,118308,95970800,0,0,10368009,0,0,0,0,6135230,5674034,0,0,0,0,792,10864,281,22890,0,274,35232,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,0,0,0,0,0,0,12976142,0,5505233,3606652,0,-2265143,0,0,2763696,0,0,0,0,0,0,0,6429647,10784097,0,0,0,0,0,0,0,0,-800112,0,23204480,1153,0,0,0,407600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10407748,0,0,10380908,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,12/31/2023 0:00:00,3785,0,0,0,0,1636980,0,0,1814454,0,1636980,0,0,0,0,0,0,0,0,0,0,92023,2,0,0,0,0,0,0,0,54604,0,32914,0,0,0,0,0,0,0,0,0,0,0,23354,0,0,0,0,0,0,0,0,40538,0,3201,32337,210,3438,4261,0,0,0,0,281,3347,263260,0,0,222293,0,0,0,0,0,127201,0,0,0,0,0,126,0,294,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,87518,0,23354,73,0,23893,0,5910,0,0,0,0,0,0,0,0,10684,304656,0,0,0,0,0,0,0,0,0,0,174725,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,18652,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,12/31/2023 0:00:00,3787,0,0,0,0,87911569,208371,0,104581485,0,87911569,208371,0,0,0,0,6,0,0,0,0,62023,3,0,0,0,0,0,0,0,3235904,0,1985831,0,0,0,0,0,0,0,0,0,0,0,143812,0,0,0,0,0,0,0,0,1347884,25872,149182,564819,42470,137000,387562,0,0,0,0,17035,37205,8455360,0,0,14770092,0,0,0,0,0,2391153,0,0,0,0,310,5113,75,9267,0,0,14765,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5221735,0,566320,1081694,0,1898146,5,172278,204835,0,0,0,0,0,0,0,381359,19544037,0,0,0,0,0,0,0,0,0,0,15319269,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,80968,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,12/31/2023 0:00:00,3794,0,0,0,0,191121825,3746647,2214462,217355113,0,191121825,3746647,2214462,0,0,0,8,0,0,0,0,92023,3,0,0,0,0,0,0,0,8818564,0,282089,0,0,0,0,0,0,0,0,0,0,0,779101,0,0,0,0,0,0,0,0,4113377,51439,409807,703205,227639,709693,1685928,0,0,0,0,34281,99049,70169304,0,0,31639590,0,0,0,0,10383226,6648188,0,0,0,936489,2433,10668,529,24964,0,1943,40537,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,9100653,0,3344169,1362039,0,2282024,0,482305,0,0,0,0,0,0,0,0,1573107,9333768,0,0,0,0,0,0,0,0,0,0,17632029,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355,83198778,0,0,0,0,0,0,0,0,0,6000000,0,0,214750,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111,12/31/2023 0:00:00,3795,0,0,0,0,12408960676,924501748,158046836,18029493040,0,12408960676,924501748,158046836,0,0,0,6469,0,0,0,0,32023,2,0,0,0,0,0,0,0,535897178,0,230563715,0,0,0,0,0,0,0,0,0,0,0,109469884,0,0,0,0,0,0,0,0,236845830,1522605,23845693,141152136,11047779,9779941,1873569,0,0,0,0,713049,0,2702133768,0,0,1057529462,0,0,0,0,533146924,311283385,0,0,-291663,1444154,83843,855130,36656,1262557,0,119566,2357752,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,5,0,0,0,0,0,0,766460893,0,254355375,327188640,0,216859238,0,783074,0,0,0,0,0,0,0,0,287056647,1101997244,0,0,0,0,0,0,0,0,-106982537,132089,2009524204,1112,0,595639649,0,3932155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61281,1384108217,0,0,0,0,0,1550000000,1000000000,0,2550000000,7244990540,0,0,343262770,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14206808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,12/31/2023 0:00:00,3796,0,0,0,0,63485825,1498480,0,76316878,0,63485825,1498480,0,0,0,0,45,0,0,0,0,112023,3,0,0,0,0,0,0,0,1920522,0,644811,0,0,0,0,0,0,0,0,0,0,0,195327,0,0,0,0,0,0,0,0,1177059,12563,102858,314137,63186,109256,440595,0,0,0,0,10654,31310,10141797,0,0,4515080,0,0,0,0,2320913,3760670,0,0,0,-16729,145,2740,201,4898,2,210,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2565333,0,726791,195651,0,748805,0,125511,0,0,0,0,0,0,0,0,308087,2283672,0,0,0,0,0,0,0,0,0,0,11739365,1538,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380000,0,0,530566,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8116,12/31/2023 0:00:00,3798,0,0,0,0,7233004120,339104825,260510513,9870442606,0,7438979559,343066304,260710513,0,0,0,3158,0,0,0,0,122022,2,0,0,0,0,0,0,0,357311697,0,54041425,0,0,0,0,0,0,0,0,0,0,0,17384710,0,0,0,0,0,0,0,0,95968896,281238,14410661,30767245,6795594,18521023,21654161,0,0,0,0,623432,1942166,696794631,0,0,322123181,0,0,0,0,85803145,375350496,0,0,149803,0,64129,228022,18318,572559,0,36562,919659,0,0,0,0,0,0,0,0,0,0,0,0,0,845,34,0,0,0,0,0,489554863,411353122,0,47464309,180733737,336,45954322,0,3334334,827066,14649,0,0,0,0,0,0,35706932,559319401,0,0,0,0,0,0,0,844587,-28420503,0,963667761,972,0,2041288961,0,207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95738,2975857722,0,0,0,0,0,900000000,0,0,900000000,4631006000,0,0,80675114,1620,0,0,0,0,0,7445022,1946577,1135739,245496,5382602,0,0,0,0,0,0,0,0,58466746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8118,12/31/2023 0:00:00,3800,0,0,0,0,8028964,0,0,13481297,0,8028964,0,0,0,0,0,0,0,0,0,0,122022,2,0,0,0,0,0,0,0,621617,0,132009,0,0,0,0,0,0,0,0,0,0,0,19728,0,0,0,0,0,0,0,0,238618,87972,162227,81186,2896,4979,151445,0,0,0,0,2148,29808,1085914,0,0,3020764,0,0,0,0,0,2977946,0,0,0,7702,125,296,26,1537,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,753626,0,92249,98568,0,-185108,0,20000,63687,0,0,0,0,0,0,0,0,277407,0,0,0,0,0,0,0,0,0,0,4496307,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824477,0,0,824477,1000000,0,0,1392696,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,12/31/2023 0:00:00,3801,0,0,0,0,24987541,138236,33567,29040252,0,24987541,138236,33567,0,0,0,12,0,0,0,0,122022,3,0,0,0,0,0,0,0,915721,0,339003,0,0,0,0,0,0,0,0,0,0,0,235378,0,0,0,0,0,0,0,0,493253,0,53944,337607,31453,52834,114920,0,0,0,0,4985,3425,6907828,0,0,3277021,0,0,0,0,725425,838995,0,0,0,0,30,1382,3,3523,0,247,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1254724,0,311728,33812,0,302871,114300,0,0,0,0,0,0,0,0,0,271855,1389273,0,0,0,0,0,0,0,0,0,0,3839275,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55660,0,0,0,0,0,0,0,0,0,1500000,0,0,120921,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,12/31/2023 0:00:00,3808,0,0,0,0,16466950,577685,0,21079076,0,16466950,577685,0,0,0,0,75,0,0,0,0,62023,2,0,0,0,0,0,0,0,858351,0,54537,0,0,0,0,0,0,0,0,0,0,0,219781,0,0,0,0,0,0,0,0,439249,2353,72108,195770,15299,9826,55467,0,0,0,0,1940,43068,6208979,0,0,2932524,0,0,0,0,183024,967926,0,0,0,0,41,1133,0,3090,12,0,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,912888,0,309744,56054,0,61498,0,23201,0,0,0,0,0,0,0,0,261424,529028,0,0,0,0,0,0,0,0,0,0,3899949,1844,0,0,0,56355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64591,0,0,64591,2000000,0,0,128567,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132,12/31/2023 0:00:00,3810,0,0,0,0,50802239,1437639,0,67704904,0,50802239,1437639,0,0,0,0,54,0,0,0,0,82023,3,0,0,0,0,0,0,0,1547662,0,474438,0,0,0,0,0,0,0,0,0,0,0,329152,0,0,0,0,0,0,0,0,742142,3093,70331,117622,37563,115927,431184,0,-10500,0,0,12201,28532,17247459,0,0,7454306,0,0,0,0,1225258,607464,0,0,0,0,250,2437,271,5094,0,44,8096,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2022100,0,341654,216620,0,498674,0,128004,0,0,0,0,0,0,0,0,215254,2080717,0,0,0,0,0,0,0,0,0,0,14801799,2186,0,0,0,66229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,12/31/2023 0:00:00,3813,0,0,0,0,14708408,0,0,16056942,0,14708408,0,0,0,0,0,34,0,0,0,0,122023,2,0,0,0,0,0,0,0,579546,158320,107030,0,0,0,0,0,0,0,0,0,0,0,9539,0,0,0,0,0,0,0,0,171022,0,24000,37302,0,15324,28424,0,0,0,0,2903,30016,2558167,0,0,1756079,0,0,0,0,0,833205,0,0,0,0,0,0,0,1521,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,528256,0,-281499,347099,0,-412217,0,61000,0,0,0,0,0,0,0,0,81156,1533966,0,0,0,0,0,0,0,0,0,0,1333787,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,12/31/2023 0:00:00,3825,0,0,0,0,505299487,42174002,5502139,663517209,0,530673487,42174002,5502139,0,0,0,872,0,0,0,0,92023,2,0,0,0,0,0,0,0,26461746,0,2619125,0,0,0,0,0,0,0,0,0,0,0,6732236,0,0,0,0,0,0,0,0,10661851,253308,2335168,2621449,648361,838889,4170803,0,0,0,0,96055,736010,258711898,0,0,97684698,0,0,0,0,12617457,17666168,0,0,583465,0,3897,23232,1217,57110,0,2721,88295,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,29080871,0,8435736,9878957,0,2355987,0,4543,423949,0,0,0,0,0,0,0,1299605,26460646,0,0,0,0,0,0,0,0,-3483155,0,52189677,784,0,0,0,594775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13348,396955277,0,0,0,0,0,30000000,0,0,30000000,327040289,0,0,16125588,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10068270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187,12/31/2023 0:00:00,3832,0,0,0,0,280371268,24230146,7753245,389145796,0,294331268,24230146,7753245,0,0,0,421,0,0,0,0,122022,2,0,0,0,0,0,0,0,19662579,0,761038,0,0,0,0,0,0,0,0,0,0,0,2291031,0,0,0,0,0,0,0,0,8060998,274227,951744,2013209,1765983,2132793,933185,0,0,0,0,58975,32037,53594918,0,0,24183879,0,0,0,0,20804958,38713132,0,0,0,0,2573,15876,925,26239,5375,3322,54311,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,0,0,0,0,0,0,20423617,0,5951619,7001277,0,1479650,0,800211,0,0,0,0,0,0,0,0,3453725,12477356,0,0,0,0,0,0,0,0,0,0,45176768,1160,0,0,0,1119563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1387756,0,0,0,0,0,0,15000000,0,15000000,77848800,0,0,8369501,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197,12/31/2023 0:00:00,3838,0,0,0,0,21392635,225859,0,24552045,0,21392635,225859,0,0,0,0,11,0,0,0,0,122022,3,0,0,0,0,0,0,0,841807,0,154021,0,0,0,0,0,0,0,0,0,0,0,111010,0,0,0,0,0,0,0,0,461494,3272,31931,211771,9001,65029,145008,0,0,0,0,3856,15360,8038093,0,0,1110482,0,0,0,0,381429,1028823,0,0,0,0,34,2272,93,4276,0,0,6675,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,995828,0,264714,33425,0,316200,0,38196,8433,0,0,0,0,0,0,0,505809,3676308,0,0,0,0,0,0,0,0,0,0,2517347,1025,0,0,0,22680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,169395,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,12/31/2023 0:00:00,3842,0,0,0,0,107660588,2251370,186670,124743574,0,109809588,2251370,186670,0,0,0,25,0,0,0,0,122022,3,0,0,0,0,0,0,0,4068341,0,435791,0,0,0,0,0,0,0,0,0,0,0,499495,0,0,0,0,0,0,0,0,1824276,51369,146567,507917,121857,444052,722658,0,38700,0,0,20338,45615,18650798,0,0,4245424,0,0,0,0,1503949,2088865,0,0,1000,0,784,7251,0,13307,59,0,21402,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,4504132,0,1424320,715286,0,1174817,311700,0,84358,0,0,0,0,0,0,0,992541,931207,0,0,0,0,0,0,0,0,0,0,13157053,1055,0,71833668,0,22445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,16357606,0,0,0,0,0,500000,0,0,500000,17000000,0,0,152432,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,12/31/2023 0:00:00,3845,0,0,0,0,224792,0,0,480361,0,224792,0,0,0,0,0,0,0,0,0,0,32023,3,0,0,0,0,0,0,0,29203,0,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21744,0,1140,8438,336,0,8259,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32127,0,288,475,0,-8487,0,0,0,0,0,0,0,0,0,0,200,135368,0,0,0,0,0,0,0,0,0,0,245344,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,12/31/2023 0:00:00,3847,0,0,0,0,561346575,79987663,16477272,800600325,0,564825575,80235663,20445272,0,0,0,168,0,0,0,0,122022,2,0,0,0,0,0,0,0,27602603,0,3263492,0,0,0,0,0,0,0,0,0,0,0,2994660,0,0,0,0,0,0,0,0,12577537,151069,1386728,1866621,775446,927876,2814251,0,0,0,0,121223,309895,49835655,0,0,18564968,0,0,0,0,17426309,2990361,0,0,0,0,5019,20564,1825,60751,0,7885,96076,0,0,0,0,0,0,0,0,0,0,0,0,0,119,19,0,0,0,0,0,0,30866095,0,6150885,10178602,0,5230754,0,535000,0,0,0,0,0,0,0,0,1065702,20327990,0,0,0,0,0,0,0,0,-4093642,0,72660794,907,0,140826927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,6171854,0,0,0,0,0,17486416,33704012,14000000,65190428,156285420,0,0,645066,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8229,12/31/2023 0:00:00,3851,0,0,0,0,56185816,1716288,0,66787715,0,56185816,3699288,0,0,0,0,44,0,0,0,0,122022,3,0,0,0,0,0,0,0,2646251,0,220887,0,0,0,0,0,0,0,0,0,0,0,243399,0,0,0,0,0,0,0,0,1060350,5729,206867,671929,43019,36431,71442,0,0,0,0,10422,57676,24518425,0,0,15589733,0,0,0,0,618234,2129065,0,0,-500,228802,308,3399,103,8873,0,0,12684,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,2867138,0,915192,268747,0,1102018,0,106091,136843,0,0,0,0,0,0,0,1174045,918760,0,0,0,0,0,0,0,0,0,0,6757256,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3117058,0,0,0,0,0,0,0,0,0,5000000,0,0,401082,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230,12/31/2023 0:00:00,3852,0,0,0,0,59166947,754364,307932,92145280,0,61498876,754364,307932,0,0,0,16,0,0,0,0,92022,2,0,0,0,0,0,0,0,3034167,0,823275,0,0,0,0,0,0,0,0,0,0,0,2329387,0,0,0,0,0,0,0,0,2364459,22091,135543,1245884,42684,116529,511366,0,0,0,0,15473,68505,9360740,0,0,1221850,0,0,0,0,953857,679698,0,0,0,13598,312,1523,170,3806,0,139,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,3857442,0,2342985,1736105,0,-58212,0,0,7,0,0,0,0,0,0,0,3761247,6128220,0,0,0,0,0,0,0,0,0,0,8732581,948,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20235646,2500000,0,22735646,56589796,0,0,659358,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
