"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
907,12/31/2023 0:00:00,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79010,0,0,0,0,0,0,0,0,0,0,0,0,5001391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,3504566,0,0,0,0,247576,0,0,1186365,0,0,0,0,0,61151,0,40,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,277,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665960,0,0,0,0,0,0,0,0,665960,10583583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,12/31/2023 0:00:00,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213137,0,0,0,0,0,0,0,0,0,0,0,0,31738252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034373,0,0,0,0,2992880,0,0,0,0,0,0,0,0,473587,0,248,0,0,0,0,0,3772,0,17257,0,0,0,0,0,0,0,0,0,0,0,0,0,499,212,30,32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11999750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40545,0,0,0,0,0,0,0,0,40545,38938097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,12/31/2023 0:00:00,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529792,0,0,0,0,0,0,0,0,0,0,0,0,55365203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351597,7000000,6252422,0,7465000,7672000,3724000,0,22195097,0,0,3326561,509739,7782105,10221978,744152,16233923,0,0,0,0,0,910719,0,952,0,0,0,0,0,18557,0,276148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,29,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151988,0,0,0,0,0,0,0,0,2151988,141547180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,12/31/2023 0:00:00,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403441,0,0,0,0,0,0,0,1320396,0,0,0,0,123341,27004,9719,0,0,0,0,0,0,77852,0,27,0,0,0,0,0,2092,0,19677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,42021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47389,0,0,0,0,0,0,0,0,47389,6756537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,12/31/2023 0:00:00,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526976,0,0,0,0,0,0,0,0,0,0,0,0,38384757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100000,400000,14000000,0,0,2947969,0,0,31023727,0,0,544971,500538,4615436,4076153,2468705,12729776,0,0,0,0,0,797488,0,440,0,0,0,0,0,27704,0,51748,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,7957,28,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,14000000,14400000,0,0,0,0,0,0,0,0,0,91140,0,0,0,0,54,192894,0,639814,19260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190817,0,0,0,0,0,0,0,0,9190817,103455600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,12/31/2023 0:00:00,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33319,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,15,102023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,12/31/2023 0:00:00,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513283,0,0,0,0,0,0,0,0,0,0,0,0,18966301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6689622,0,0,256797,148193,1229820,698513,324167,1731915,0,0,0,0,0,238985,0,91,0,0,0,0,0,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,328,13,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039532,0,0,0,0,0,0,0,0,1039532,29517013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,12/31/2023 0:00:00,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6441673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265114,0,19,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10,102022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6441673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,12/31/2023 0:00:00,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61843878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24464626,0,0,544116,0,1528145,1105022,348965,0,0,0,0,0,0,150914,0,310,0,0,0,0,0,13510,0,134067,0,0,0,0,0,0,0,0,0,0,0,0,0,362,681,11,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5985,0,805,0,0,3,8279,0,1185,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340915,0,0,0,0,0,0,0,0,340915,91333794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,12/31/2023 0:00:00,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449250964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38589155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000000,0,419492,0,31737,0,0,0,937600777,0,0,4707529,3663628,96050153,87467781,12617971,377193868,0,0,0,0,0,139874,0,46363,0,0,0,0,0,563727,0,2418058,0,0,0,0,0,0,0,0,0,0,0,0,0,80729,25217,28,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915431676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825441,0,0,0,0,324,1479263,0,3201209,730597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294440667,0,0,0,0,0,0,0,0,294440667,3249610440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,12/31/2023 0:00:00,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709161,0,0,0,0,0,0,0,0,0,0,0,0,8679373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5336599,0,0,0,0,1498409,233324,0,5600791,0,0,0,0,0,214733,0,82,0,0,0,0,0,4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,120,30,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,0,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260328,0,0,0,0,0,0,0,0,260328,24169031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,12/31/2023 0:00:00,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350649,0,0,0,0,0,0,0,0,0,0,0,0,122149169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90729939,0,0,1940571,1972050,11765323,15354226,279915,43581692,0,0,0,0,0,581636,0,2181,0,0,0,0,0,46356,0,287047,0,0,0,0,0,0,0,0,0,0,0,0,0,2996,1921,20,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315,0,0,0,0,14,39740,0,152584,6180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18609399,0,0,0,0,0,0,0,0,18609399,277708238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,12/31/2023 0:00:00,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27267873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14193829,0,0,287633,0,4988926,3923541,1065799,10111697,0,0,0,0,0,2626193,0,112,0,0,0,0,0,8631,0,49594,0,0,0,0,0,0,0,0,0,0,0,0,0,807,1018,56,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,0,7254,0,0,0,24497,0,4897,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101016,0,0,0,0,0,0,0,0,4101016,67525389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,12/31/2023 0:00:00,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19697,0,0,0,0,0,0,0,0,0,0,0,0,137307530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76042471,0,0,0,0,0,173409,88055,5482764,0,0,0,0,0,99346,0,984,0,0,0,0,0,37473,0,330797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303,6,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22171611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7813236,0,0,0,0,0,0,0,0,7813236,240012353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,12/31/2023 0:00:00,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27433062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905854,0,0,0,0,0,0,0,10247983,0,0,0,0,708721,144773,0,4202099,0,0,0,0,0,243154,0,192,0,0,0,0,0,9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,166,5,32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6904,0,0,0,0,2,6904,0,38371,8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558017,0,0,0,0,0,0,0,0,2558017,40804998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,12/31/2023 0:00:00,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86187,0,0,0,0,0,0,0,0,0,0,0,0,6534399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,865172,0,0,0,0,903519,0,0,0,0,0,0,0,0,144814,0,78,0,0,0,0,0,1575,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,237,164,11,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10072,0,16744,0,0,9,48977,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36867,0,0,0,0,0,0,0,0,36867,8372471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,12/31/2023 0:00:00,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55310642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26043849,0,0,0,1102,2226164,325903,8187,19822524,0,0,0,0,0,28009,0,323,0,0,0,0,0,14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,429,2,32022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71099431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,1,557,0,3973,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550777,0,0,0,0,0,0,0,0,3550777,100920956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,12/31/2023 0:00:00,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168231,0,0,0,0,0,0,0,0,0,0,0,0,47869545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24336290,0,0,0,0,3861169,0,0,59157039,0,0,0,0,0,139057,0,780,0,0,0,0,0,16816,0,248452,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,147,7,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8068671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24949,0,6853,0,0,8,37170,0,66443,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8068671,0,0,0,0,0,0,0,0,8068671,139130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,12/31/2023 0:00:00,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051978,0,0,0,0,0,0,0,0,0,0,0,0,119166818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999063,0,0,0,47224443,0,0,996566,274136,2587941,9234092,1133516,26095663,0,0,0,0,0,1075738,0,434,0,0,0,0,0,40455,0,197446,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,1353,5,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5664343,0,719183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55194,0,28338,0,0,34,128524,0,126348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664343,0,0,0,0,0,247187,0,0,5911530,211472804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,12/31/2023 0:00:00,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100972640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53377084,0,0,383424,216467,1571277,779430,449001,27208998,0,0,0,0,0,397789,0,300,0,0,0,0,0,28391,0,551980,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,373,23,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36653414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18314,0,0,0,0,10,52188,0,147319,95122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418104,0,0,0,0,0,0,0,0,7418104,180315180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,12/31/2023 0:00:00,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769911,0,0,0,0,0,0,0,0,0,0,0,0,814291091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20270082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107345238,69726191,71142857,0,14390000,15075000,0,0,610898509,0,0,4201119,1152572,65713685,19221364,5280223,396258245,0,0,0,0,0,9347429,0,6024,0,0,0,0,0,315847,0,1940478,0,0,0,0,0,0,0,0,0,0,0,0,0,37786,14846,61,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67615490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62108,0,1386697,442625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135840417,0,0,0,0,0,0,0,0,135840417,1851736270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,12/31/2023 0:00:00,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32289913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7150337,0,0,0,0,2586412,1804350,0,0,0,0,0,0,0,181894,0,613,0,0,0,0,0,10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,2266,9,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15529,0,0,0,0,0,17195,0,15500,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745821,0,0,0,0,0,0,0,0,745821,48917977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
