"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
10449,12/31/2023 0:00:00,5090,1/30/2024 10:09:59 PM,0,0,0,5349612,0,3487965,3736965,0,0,0,0,304,2162335,157,1572327,17439,0,0,0,0,0,0,0,364,650,0,4291,3076,95776,0,0,0,0,0,1,0,1278,631,664,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,1050574,170070,0,0,135023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41211,0,0,0,0,-52631,145536,249000,77156,0,2300019,2358529,0,0,1275471,0,0,69,0,0,0,0,0,0,0,0,0,239312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20059,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,12/31/2023 0:00:00,5099,1/27/2024 10:05:45 PM,0,34284,0,22728711,0,17081747,17081747,0,14380,24832,38788,836,6307780,368,3174360,121884,0,0,0,0,0,0,0,1319,5000,0,0,0,141159,0,0,0,0,0,0,736,1280,476,634,103609,29252,0,0,0,0,0,0,0,0,0,0,0,0,8325804,0,0,0,660897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432,0,0,0,0,132399,0,0,2770718,344963,3278100,4515314,1124948,0,5514565,0,0,217,0,0,0,0,0,0,0,0,0,104273,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18484,5256,25185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,12/31/2023 0:00:00,5101,1/25/2024 10:05:04 PM,13711880,1228188,0,885765287,0,764856371,764856371,0,109011,257897,2730655,9903,290284963,2669,94334591,3359149,0,0,0,0,0,0,0,33380,375000,0,0,1766063,9293102,0,0,0,0,0,0,850,874,600,675,2457495,233185,0,0,0,0,0,0,0,0,0,0,0,0,172728105,6271204,0,0,10914222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841377,0,0,0,0,8053894,70000000,0,107159644,25188709,262996544,289916012,163354247,0,85749475,0,0,1643,0,0,0,0,0,0,0,0,0,1003219,0,107422,0,0,0,0,0,0,0,0,0,0,1676034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978501,1930512,24446268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,12/31/2023 0:00:00,5112,1/26/2024 12:05:26 AM,91550,12204,0,23592335,0,20271502,20271502,0,27403,22981,62686,1095,16289792,405,7805663,127401,0,0,0,0,0,0,0,1742,1775,0,0,18002,259515,0,0,0,0,0,0,950,1275,549,590,10142,5,0,0,0,0,0,0,0,0,0,0,0,0,6244533,0,0,0,553394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215277,0,0,0,0,140116,274313,0,1981899,1103931,6662190,10933341,7797,0,3330452,0,0,270,0,0,0,0,0,0,0,0,0,355620,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32689,14575,13861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,12/31/2023 0:00:00,5122,2/7/2024 10:07:15 PM,440383,29157,0,28966251,0,24853713,24853713,0,0,0,0,582,17096573,327,7760024,2933,0,0,0,0,0,0,0,1827,10000,0,0,18997,334567,0,0,0,0,0,0,0,1200,560,760,703,2612,0,0,0,0,23421,0,0,0,0,0,0,0,11980278,279740,0,0,883246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218289,0,0,0,0,160741,0,0,2567014,0,9817988,10283000,0,0,3563656,0,0,140,0,0,0,0,0,0,0,0,0,641176,0,0,0,0,0,0,0,0,0,0,0,0,363541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68243,3824,-26608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10515,12/31/2023 0:00:00,5129,1/24/2024 10:11:34 PM,108842,576,0,8902878,0,7302690,7302690,0,7338,52928,0,461,4343121,507,1454828,102704,0,0,0,0,0,0,0,1092,1400,0,40000,0,37349,0,0,0,0,0,0,0,1100,700,950,0,4867,0,0,0,0,57893,0,0,0,0,0,0,0,7244797,0,0,0,336979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80256,0,0,0,0,44636,0,0,0,0,0,0,0,0,1555552,0,0,34,0,0,0,0,0,0,0,0,0,1139033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11305,0,53279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520,12/31/2023 0:00:00,5132,1/16/2024 10:05:58 PM,0,0,0,8489824,0,6754377,6754377,0,99056,4120,44833,505,6047468,283,3051990,283797,0,0,0,0,0,0,0,966,1000,0,7500,0,144776,0,0,0,0,0,0,0,1275,600,650,7272,623,0,0,0,0,0,0,0,0,0,0,0,0,6754377,52768,0,0,71377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83015,0,0,0,0,2498,0,0,0,0,0,0,0,0,1644845,0,0,130,0,0,0,0,0,0,0,0,0,219145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,12/31/2023 0:00:00,5147,2/1/2024 10:06:04 PM,54809,936,0,10609418,0,8474038,8474038,0,38739,21833,1389,463,5461835,192,2880107,147297,0,0,0,0,0,0,0,1137,1200,0,0,398,105529,0,0,0,0,0,0,0,1350,425,650,19592,532,0,0,0,0,0,0,0,0,0,0,0,0,3860623,0,0,0,316980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88389,0,0,0,0,-62528,0,0,0,0,4613415,4613415,0,0,2197908,0,0,73,0,0,0,0,0,0,0,0,0,106730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15896,5469,6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,12/31/2023 0:00:00,5158,2/7/2024 10:07:02 PM,7320703,715963,0,224721005,0,182454845,185438845,0,960093,104234,44722,6307,171014154,898,18115632,1936065,0,0,0,0,0,0,0,18596,1879575,0,0,371440,1237777,0,0,0,0,0,12,2497,1387,883,1067,1228815,278977,0,0,0,0,0,0,0,0,0,0,0,0,75214163,0,0,0,9262147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751161,0,0,0,0,4192891,7000000,2984000,51768242,3571648,13396482,29819944,19727495,0,28244575,0,0,3622,0,0,0,0,0,0,0,0,0,1886627,0,14965,0,0,0,0,0,0,0,0,0,0,14472962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481582,25729,10301819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10577,12/31/2023 0:00:00,5162,1/30/2024 10:13:01 PM,787403,22105,0,58257933,0,49567258,49567258,0,124669,15085,0,1827,21674342,5156,11496817,221449,0,0,0,0,0,0,0,4151,54133,0,222866,0,760118,0,0,0,0,0,0,1056,1017,476,521,211024,59138,0,0,0,0,2173265,0,0,0,0,0,0,0,20417303,0,0,0,1918563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518010,0,0,0,0,40056,0,0,12557836,1893329,951847,1353351,11172174,0,8647091,0,0,473,0,0,0,0,0,0,0,0,0,324362,0,43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75582,117284,217737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,12/31/2023 0:00:00,5165,1/29/2024 10:13:42 PM,619758,28520,0,9074399,0,7778225,7778225,0,0,0,0,430,6240872,275,2312814,0,0,0,0,0,0,0,0,883,15000,0,197,0,63068,0,0,0,0,0,0,990,1294,769,927,151578,205745,0,0,0,0,0,0,0,0,0,0,0,0,4439206,0,0,0,408690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78749,0,0,0,0,34010,0,0,1440781,86364,963174,1334534,477340,0,1262164,0,0,131,0,0,0,0,0,0,0,0,0,20056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7983,0,30759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,12/31/2023 0:00:00,5168,1/18/2024 10:04:52 PM,2960349,302138,0,169802293,0,150643002,150643002,0,467989,132763,0,9866,86648545,2350,43340562,1128109,0,0,0,0,0,0,0,17647,320000,0,0,0,200138,0,0,0,0,0,0,1100,1350,460,650,932583,208780,0,0,0,0,91522,0,0,0,0,0,0,0,102235432,100000,0,0,7200654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531891,0,0,0,0,1505302,0,0,33514789,3376681,6789479,8551683,2787114,0,17553989,0,0,4577,0,0,0,0,0,0,0,0,0,1081171,0,68036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282227,24059,3938303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,12/31/2023 0:00:00,5172,1/29/2024 10:23:41 PM,13876709,4015324,0,907999225,0,732093782,732093782,0,2158824,296435,0,27333,714646121,5760,182194282,3547177,0,0,0,0,0,0,0,48789,331837,0,0,4605593,6858527,0,0,0,0,0,0,890,1400,379,339,4875685,799615,0,0,0,0,24367565,0,0,0,0,0,0,0,170555767,0,0,0,26555964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7424248,0,0,0,0,12338407,105000000,0,227420757,9222383,124245433,139968937,151029504,0,71166088,0,0,13588,0,0,0,0,0,0,0,0,0,6711979,0,11173,0,0,0,0,0,0,0,0,0,0,62345585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939692,477768,13993239,0,0,0,0,0,806199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,12/31/2023 0:00:00,5178,1/22/2024 10:06:05 PM,0,32,0,20430639,0,18100408,18100408,0,92216,436,0,658,8896852,162,3159899,92652,0,0,0,0,0,0,0,1716,4000,0,0,6617,129602,0,0,0,0,0,0,0,1790,460,653,14013,3526,0,0,0,0,0,0,0,0,0,0,0,0,10649205,0,0,0,479231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182469,0,0,0,0,15917,0,0,2946240,0,1168358,1195232,3309731,0,2314314,0,0,103,0,0,0,0,0,0,0,0,0,6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12880,11030,661130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10614,12/31/2023 0:00:00,5179,1/9/2024 10:03:28 PM,0,0,0,9397482,0,7431532,7431532,0,7221,16192,28901,134,1137944,58,242343,55516,0,0,0,0,0,0,0,745,1500,0,-11239,22694,77199,0,0,0,0,0,0,0,1500,350,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888660,82563,0,0,121157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82348,0,0,0,0,100,350000,0,0,542872,0,0,0,0,1511426,0,0,29,0,0,0,0,0,0,0,0,0,18065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10623,12/31/2023 0:00:00,5184,1/17/2024 10:03:55 PM,0,3642,0,29062219,0,26318116,26318116,0,0,0,0,661,8859064,168,3778284,0,0,0,0,0,0,0,0,1581,3500,0,0,0,172926,0,0,0,0,0,0,1250,1290,400,525,7177,0,0,0,0,0,23117,0,0,0,0,0,0,0,7906659,436482,0,0,549556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287268,0,0,0,0,1651,0,0,1313358,3423638,1469189,3500778,10150566,0,2288986,0,0,104,0,0,0,0,0,0,0,0,0,5455,0,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10636,12/31/2023 0:00:00,5189,1/4/2024 10:02:35 PM,0,0,0,502636,0,314771,314771,0,1359,96,0,177,326307,124,259300,11336,0,0,0,0,0,0,0,292,750,0,0,0,1200,0,0,0,0,0,0,0,1500,0,1200,9879,2062,0,0,0,0,0,0,0,0,0,0,0,0,314771,50600,0,0,38156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,0,0,0,0,4500,0,0,0,0,0,0,0,0,132572,0,0,12,0,0,0,0,0,0,0,0,0,22419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640,12/31/2023 0:00:00,5191,1/28/2024 10:05:23 PM,588673,302177,0,38670767,0,28625013,33533448,0,91233,16539,15023,1725,28057675,408,7447044,187464,0,0,0,0,0,0,0,3331,5000,0,0,88027,455797,0,0,0,0,0,20,990,1191,420,548,105395,11120,0,0,0,0,0,0,0,0,0,0,0,0,8932778,0,0,0,1367134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306022,0,0,0,0,19032,2000000,4908435,2879611,2046106,7466665,7992042,6768479,0,3405366,0,0,369,0,0,0,0,0,0,0,0,0,515790,0,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65919,14231,217141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10648,12/31/2023 0:00:00,5195,1/26/2024 10:16:04 PM,0,0,0,1216044,0,1110957,1110957,0,0,0,0,26,493058,10,399927,28445,0,0,0,0,0,0,0,158,200,0,0,0,12813,0,0,0,0,0,0,0,850,299,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669946,33175,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12305,0,0,0,0,0,0,0,0,0,441012,441012,0,0,68988,0,0,3,0,0,0,0,0,0,0,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10666,12/31/2023 0:00:00,5206,2/16/2024 10:03:17 PM,214789,71817,0,23853709,0,20204782,22040154,0,0,0,0,1069,16905182,218,5655901,32099,0,0,0,0,0,0,0,2262,110000,0,0,0,83589,0,0,0,0,0,1,995,1200,699,949,26680,3115,0,0,0,0,0,0,0,0,0,0,0,0,12464952,400000,0,0,840491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210265,0,0,0,0,-45109,0,1835372,3881835,403088,617018,617018,2623874,0,1458664,0,0,174,0,0,0,0,0,0,0,0,0,38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67765,8932,105879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10671,12/31/2023 0:00:00,5209,2/16/2024 2:27:32 PM,0,20541,0,71937074,0,63790263,63790263,0,10064,31159,22707,2437,27980671,543,10840870,178847,0,0,0,0,0,0,0,9987,30000,0,0,86,120091,0,0,0,0,0,0,990,1235,571,518,42482,12191,0,0,0,0,982988,0,0,0,0,0,0,0,51258731,0,0,0,1699117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654233,0,0,0,0,93553,0,0,5837950,841466,3476580,4815163,0,0,6838079,0,0,785,0,0,0,0,0,0,0,0,0,161993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68048,77963,78714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
